"Word","Age","Freq","LogFreq"
"little","27",386,2.58771096501891
"long","27",58,1.77085201164214
"look","27",443,2.64738297011462
"loud","27",99,2
"love","27",302,2.4814426285023
"lunch","27",108,2.03742649794062
"mad","27",83,1.92427928606188
"make","27",106,2.02938377768521
"man","27",350,2.54530711646582
"me","27",254,2.40654018043396
"meat","27",174,2.24303804868629
"medicine","27",312,2.49554433754645
"meow","27",469,2.67209785793572
"milk","27",226,2.35602585719312
"mine","27",276,2.44247976906445
"mittens","27",97,1.99122607569249
"mommy","27",242,2.38560627359831
"money","27",252,2.40312052117582
"monkey","27",354,2.55022835305509
"moo","27",499,2.69897000433602
"moon","27",264,2.42324587393681
"more","27",265,2.42488163663107
"morning","27",393,2.59549622182557
"mouse","27",523,2.71933128698373
"mouth","27",304,2.48429983934679
"much","27",48,1.69019608002851
"my","27",480,2.68214507637383
"nap","27",228,2.35983548233989
"naughty","27",168,2.22788670461367
"new","27",79,1.90308998699194
"nice","27",225,2.3541084391474
"night","27",307,2.48855071650044
"no","27",282,2.45178643552429
"noisy","27",70,1.85125834871908
"none","27",193,2.28780172993023
"noodles","27",352,2.54777470538782
"nose","27",340,2.5327543789925
"not","27",448,2.65224634100332
"now","27",224,2.35218251811136
"nuts","27",92,1.96848294855394
"of","27",41,1.6232492903979
"off","27",311,2.49415459401844
"old","27",218,2.34044411484012
"on","27",457,2.66086547800387
"open","27",509,2.70757017609794
"orange","27",190,2.28103336724773
"other","27",366,2.56466606425209
"ouch","27",318,2.50379068305718
"our","27",44,1.65321251377534
"out","27",363,2.56110138364906
"oven","27",90,1.95904139232109
"over","27",95,1.98227123303957
"owie","27",224,2.35218251811136
"owl","27",489,2.69019608002851
"paint","27",112,2.05307844348342
"pajamas","27",134,2.13033376849501
"pants","27",389,2.5910646070265
"paper","27",230,2.36361197989214
"park","27",136,2.13672056715641
"party","27",178,2.25285303097989
"peas","27",214,2.33243845991561
"peekaboo","27",134,2.13033376849501
"pen","27",302,2.4814426285023
"pencil","27",118,2.07554696139253
"penguin","27",202,2.30749603791321
"penny","27",340,2.5327543789925
"people","27",228,2.35983548233989
"person","27",360,2.55750720190566
"pick","27",75,1.88081359228079
"picnic","27",88,1.94939000664491
"picture","27",324,2.51188336097887
"pig","27",470,2.6730209071289
"pillow","27",298,2.47567118832443
"pizza","27",180,2.25767857486918
"plant","27",324,2.51188336097887
"plate","27",276,2.44247976906445
"play","27",341,2.53402610605613
"please","27",226,2.35602585719312
"pony","27",464,2.66745295288995
"pool","27",393,2.59549622182557
"poor","27",28,1.46239799789896
"potty","27",238,2.37839790094814
"pound","27",218,2.34044411484012
"pour","27",98,1.99563519459755
"pretend","27",46,1.67209785793572
"pretty","27",416,2.62013605497376
"pretzel","27",97,1.99122607569249
"pull","27",346,2.54032947479087
"puppy","27",358,2.55509444857832
"purse","27",308,2.48995847942483
"push","27",366,2.56466606425209
"put","27",176,2.24797326636181
"quiet","27",95,1.98227123303957
"radio","27",212,2.32837960343874
"rain","27",300,2.47856649559384
"raisin","27",364,2.56229286445647
"read","27",330,2.51982799377572
"red","27",492,2.69284691927723
"refrigerator","27",116,2.06818586174616
"ride","27",232,2.36735592102602
"rock","27",214,2.33243845991561
"room","27",126,2.10380372095596
"run","27",171,2.23552844690755
"sad","27",97,1.99122607569249
"same","27",263,2.42160392686983
"saw","27",45,1.66275783168157
"say","27",139,2.14612803567824
"scared","27",363,2.56110138364906
"school","27",280,2.44870631990508
"scissors","27",240,2.38201704257487
"see","27",328,2.51719589794997
"seed","27",7,0.903089986991944
"shake","27",88,1.94939000664491
"share","27",111,2.04921802267018
"she","27",75,1.88081359228079
"sheep","27",182,2.26245108973043
"shh","27",236,2.3747483460101
"shirt","27",276,2.44247976906445
"shoe","27",166,2.22271647114758
"shorts","27",280,2.44870631990508
"shovel","27",318,2.50379068305718
"show","27",163,2.2148438480477
"sick","27",422,2.62634036737504
"sing","27",459,2.66275783168157
"sink","27",288,2.46089784275655
"sister","27",198,2.29885307640971
"sit","27",153,2.18752072083646
"skate","27",52,1.72427586960079
"sky","27",200,2.30319605742049
"sleep","27",460,2.66370092538965
"sleepy","27",283,2.45331834004704
"slide","27",274,2.43933269383026
"slow","27",69,1.84509804001426
"smile","27",190,2.28103336724773
"snow","27",254,2.40654018043396
"so","27",49,1.69897000433602
"soap","27",94,1.97772360528885
"sock","27",154,2.19033169817029
"soft","27",478,2.68033551341456
"some","27",350,2.54530711646582
"spaghetti","27",218,2.34044411484012
"spill","27",100,2.00432137378264
"splash","27",169,2.23044892137827
"spoon","27",456,2.65991620006985
"squirrel","27",298,2.47567118832443
"stairs","27",312,2.49554433754645
"stand","27",105,2.02530586526477
"star","27",204,2.31175386105575
"sticky","27",103,2.01703333929878
"stop","27",439,2.64345267648619
"store","27",230,2.36361197989214
"story","27",128,2.11058971029925
"stove","27",304,2.48429983934679
"strawberry","27",127,2.10720996964787
"stroller","27",370,2.56937390961505
"stuck","27",111,2.04921802267018
"sun","27",322,2.5092025223311
"sweater","27",327,2.51587384371168
"sweep","27",293,2.46834733041216
"swim","27",338,2.53019969820308
"table","27",418,2.6222140229663
"take","27",185,2.26951294421792
"talk","27",114,2.06069784035361
"taste","27",85,1.93449845124357
"teacher","27",162,2.21218760440396
"tear","27",64,1.81291335664286
"that","27",435,2.63948648926859
"the","27",89,1.95424250943932
"their","27",35,1.55630250076729
"them","27",49,1.69897000433602
"then","27",41,1.6232492903979
"there","27",398,2.60097289568675
"these","27",78,1.89762709129044
"they","27",49,1.69897000433602
"thirsty","27",236,2.3747483460101
"this","27",384,2.5854607295085
"those","27",53,1.73239375982297
"throw","27",418,2.6222140229663
"tickle","27",422,2.62634036737504
"tiger","27",226,2.35602585719312
"time","27",52,1.72427586960079
"tiny","27",54,1.74036268949424
"tired","27",446,2.65030752313194
"to","27",88,1.94939000664491
"toast","27",252,2.40312052117582
"today","27",271,2.4345689040342
"toe","27",348,2.54282542695918
"tomorrow","27",125,2.10037054511756
"tongue","27",296,2.47275644931721
"tonight","27",432,2.63648789635337
"too","27",129,2.11394335230684
"tooth","27",186,2.2718416065365
"touch","27",199,2.30102999566398
"towel","27",208,2.32014628611105
"toy","27",432,2.63648789635337
"train","27",111,2.04921802267018
"trash","27",346,2.54032947479087
"tray","27",42,1.63346845557959
"tree","27",230,2.36361197989214
"truck","27",364,2.56229286445647
"try","27",84,1.92941892571429
"tummy","27",166,2.22271647114758
"turkey","27",248,2.39619934709574
"turtle","27",270,2.43296929087441
"type","27",214,2.33243845991561
"uncle","27",214,2.33243845991561
"under","27",328,2.51719589794997
"up","27",315,2.4996870826184
"us","27",34,1.54406804435028
"vacuum","27",364,2.56229286445647
"vroom","27",312,2.49554433754645
"wait","27",266,2.42651126136458
"wake","27",103,2.01703333929878
"walk","27",327,2.51587384371168
"wanna","27",382,2.58319877396862
"was","27",44,1.65321251377534
"wash","27",357,2.55388302664387
"we","27",65,1.81954393554187
"were","27",33,1.53147891704226
"wet","27",521,2.71767050300226
"what","27",341,2.53402610605613
"when","27",238,2.37839790094814
"where","27",368,2.56702636615906
"which","27",17,1.25527250510331
"white","27",98,1.99563519459755
"who","27",349,2.54406804435028
"why","27",242,2.38560627359831
"will","27",52,1.72427586960079
"window","27",368,2.56702636615906
"windy","27",100,2.00432137378264
"wipe","27",352,2.54777470538782
"wish","27",30,1.49136169383427
"with","27",86,1.93951925261862
"wolf","27",77,1.89209460269048
"work","27",244,2.38916608436453
"would","27",25,1.41497334797082
"write","27",462,2.66558099101795
"yellow","27",132,2.12385164096709
"yes","27",104,2.02118929906994
"yesterday","27",34,1.54406804435028
"you","27",387,2.58883172559421
"your","27",260,2.41664050733828
"yourself","27",29,1.47712125471966
"yucky","27",449,2.65321251377534
"zipper","27",254,2.40654018043396
"zoo","27",165,2.22010808804005
"a","28",480,2.68214507637383
"about","28",186,2.2718416065365
"above","28",190,2.28103336724773
"after","28",377,2.57749179983723
"all","28",1849,3.26717172840301
"alligator","28",636,2.80413943233535
"am","28",385,2.58658730467176
"an","28",133,2.12710479836481
"and","28",513,2.71096311899528
"animal","28",2082,3.31868926994775
"another","28",1649,3.21748394421391
"ant","28",625,2.79657433321043
"any","28",349,2.54406804435028
"apple","28",1530,3.18497519069826
"are","28",360,2.55750720190566
"arm","28",2066,3.31534047662729
"around","28",359,2.55630250076729
"asleep","28",1107,3.04453976039241
"at","28",436,2.64048143697042
"aunt","28",1444,3.15986784709257
"awake","28",582,2.76566855475901
"away","28",1838,3.26458172923808
"baby","28",1236,3.09236969962912
"back","28",1233,3.09131515969722
"bad","28",1688,3.22762964957101
"ball","28",1240,3.09377178149873
"balloon","28",1478,3.16996817399689
"banana","28",719,2.85733249643127
"bath","28",571,2.75739602879302
"be","28",306,2.48713837547719
"beach","28",1166,3.06707085604537
"beads","28",714,2.85430604180108
"bear","28",1744,3.2417954312952
"because","28",293,2.46834733041216
"bed","28",2142,3.33102217104183
"bee","28",2094,3.32118402730231
"before","28",227,2.35793484700045
"behind","28",392,2.59439255037543
"better","28",518,2.71516735784846
"bib","28",634,2.80277372529198
"big","28",2028,3.30728204703335
"bird","28",1969,3.29446622616159
"bite","28",550,2.74115159885178
"black","28",578,2.76267856372744
"blanket","28",1370,3.13703745478951
"block","28",1308,3.11693964655076
"blow","28",1214,3.08457627793433
"blue","28",1460,3.1646502159343
"book","28",1458,3.16405529189345
"boots","28",1156,3.06333335895175
"bottle","28",1446,3.16046853111904
"bowl","28",1516,3.18098558078673
"box","28",1542,3.18836592606315
"boy","28",358,2.55509444857832
"bread","28",1262,3.10140335055533
"break","28",1132,3.0542299098634
"breakfast","28",1372,3.13767053723676
"bring","28",1500,3.17638069224327
"broken","28",1444,3.15986784709257
"broom","28",1506,3.17811325231463
"brother","28",661,2.8208579894397
"brown","28",527,2.72263392253381
"brush","28",1478,3.16996817399689
"bubbles","28",1464,3.16583762469013
"bug","28",1422,3.15320490008428
"bump","28",844,2.92685670894969
"bunny","28",2081,3.31848072517452
"bus","28",1286,3.10957854690439
"but","28",203,2.3096301674259
"butter","28",1250,3.09725730969342
"button","28",653,2.81557774832427
"by","28",402,2.60530504614111
"bye","28",492,2.69284691927723
"cake","28",856,2.9329808219232
"candy","28",1562,3.19395897801919
"car","28",1348,3.1300119496719
"carrots","28",1336,3.12613140726198
"cat","28",2162,3.33505651943909
"cereal","28",1512,3.17983892802319
"chair","28",556,2.74585519517373
"chase","28",1412,3.15014216184856
"cheek","28",1342,3.12807601266872
"cheerios","28",1088,3.03702787975578
"cheese","28",730,2.86391737695786
"child","28",438,2.64246452024212
"church","28",704,2.8481891169914
"clock","28",1388,3.14270224573762
"close","28",1064,3.02734960777476
"coat","28",1096,3.04020662757471
"cockadoodledoo","28",2094,3.32118402730231
"coffee","28",696,2.84323277809801
"cold","28",1942,3.28847280059978
"comb","28",2037,3.30920417967041
"cookie","28",1328,3.12352498094273
"couch","28",2146,3.33183204443625
"could","28",182,2.26245108973043
"cover","28",634,2.80277372529198
"cow","28",2002,3.30168094929358
"cracker","28",714,2.85430604180108
"crib","28",1568,3.19562294358694
"cry","28",1036,3.01577875638904
"cup","28",1973,3.29534714833362
"cute","28",2084,3.31910605930978
"daddy","28",698,2.84447717574568
"dance","28",504,2.70329137811866
"dark","28",1079,3.03342375548695
"day","28",688,2.83821922190763
"deer","28",1316,3.11958577496178
"diaper","28",1498,3.17580163284828
"did","28",458,2.66181268553726
"dig","28",678,2.8318697742805
"dinner","28",1056,3.02407498730743
"dirty","28",1470,3.16761267272753
"dish","28",1512,3.17983892802319
"do","28",626,2.79726754083072
"doctor","28",625,2.79657433321043
"does","28",277,2.44404479591808
"dog","28",1525,3.18355453361886
"doll","28",2052,3.31238894937059
"donkey","28",1977,3.29622628726116
"door","28",1310,3.11760269169008
"down","28",1941,3.28824922557199
"draw","28",1466,3.16643011384328
"drawer","28",1118,3.04883008652835
"dress","28",670,2.82672252016899
"drive","28",1478,3.16996817399689
"dry","28",1020,3.00902574208691
"duck","28",2252,3.35276119172383
"each","28",116,2.06818586174616
"ear","28",1463,3.16554107672237
"eat","28",1426,3.15442397311465
"egg","28",1195,3.07773117965239
"elephant","28",2292,3.36040405472994
"empty","28",998,2.99956548822598
"every","28",210,2.32428245529769
"eye","28",554,2.74429298312268
"face","28",978,2.99078269180314
"fall","28",840,2.92479599579791
"fast","28",1245,3.09551804232315
"feed","28",507,2.70586371228392
"feet","28",632,2.80140371001736
"fell","28",544,2.73639650227664
"fine","28",1152,3.0618293072947
"finger","28",1198,3.07881918309885
"finish","28",1664,3.22141423784234
"first","28",450,2.65417654187796
"fit","28",427,2.63144376901317
"fix","28",664,2.8228216453031
"flower","28",1508,3.17868923977559
"food","28",1242,3.09447112864164
"foot","28",759,2.88081359228079
"for","28",433,2.63748972951251
"fork","28",1560,3.19340290306242
"frog","28",1358,3.13321945673249
"full","28",531,2.72591163229505
"garage","28",750,2.87563993700417
"garden","28",1274,3.10551018476997
"gentle","28",1375,3.13861843389949
"get","28",1184,3.07371835034612
"giraffe","28",1284,3.10890312766731
"girl","28",708,2.85064623518307
"give","28",1905,3.28012289630231
"glass","28",2107,3.32387060654051
"glasses","28",1711,3.23350376034113
"go","28",1448,3.16106838547117
"gonna","28",497,2.69722934275972
"good","28",1529,3.1846914308176
"goose","28",1124,3.05115252244738
"gotta","28",293,2.46834733041216
"grapes","28",718,2.85672889038288
"grass","28",690,2.8394780473742
"green","28",653,2.81557774832427
"gum","28",485,2.68663626926229
"hair","28",786,2.89597473235906
"hammer","28",984,2.99343623049761
"hand","28",1128,3.05269394192497
"happy","28",1730,3.23829706787539
"hard","28",2045,3.31090562937614
"hat","28",1162,3.06557971472845
"hate","28",172,2.2380461031288
"have","28",600,2.77887447200274
"he","28",467,2.67024585307412
"head","28",1278,3.10687054447865
"hear","28",538,2.73158876518674
"heavy","28",642,2.80821097292422
"hello","28",678,2.8318697742805
"help","28",1855,3.26857797188284
"hen","28",385,2.58658730467176
"her","28",1616,3.2087100199064
"here","28",647,2.81157500587059
"hers","28",267,2.42813479402879
"hi","28",1474,3.16879202031418
"hide","28",624,2.79588001734408
"high","28",549,2.74036268949424
"him","28",341,2.53402610605613
"his","28",1503,3.17724783625562
"hit","28",1154,3.06258198422816
"hold","28",658,2.81888541459401
"home","28",924,2.96614173273903
"horse","28",2089,3.32014628611105
"hot","28",2083,3.31889771462749
"house","28",1500,3.17638069224327
"how","28",1354,3.13193929521042
"hug","28",1537,3.18695633546541
"hungry","28",2222,3.34693946269899
"hurry","28",1939,3.28780172993023
"hurt","28",1943,3.28869626059026
"ice","28",686,2.83695673705955
"if","28",152,2.1846914308176
"in","28",1328,3.12352498094273
"inside","28",1911,3.28148788794008
"into","28",248,2.39619934709574
"is","28",450,2.65417654187796
"it","28",1336,3.12613140726198
"jacket","28",668,2.82542611776782
"jeans","28",1240,3.09377178149873
"juice","28",738,2.86864443839483
"jump","28",1292,3.11159852488039
"keys","28",1464,3.16583762469013
"kick","28",1300,3.11427729656159
"kiss","28",1995,3.30016053695135
"kitchen","28",1506,3.17811325231463
"kitty","28",1158,3.0640834359636
"knee","28",1364,3.13513265137677
"knock","28",583,2.7664128471124
"lady","28",1125,3.05153839051533
"lamb","28",2047,3.31132995230379
"lamp","28",1342,3.12807601266872
"last","28",265,2.42488163663107
"later","28",1046,3.01994668167884
"leg","28",1420,3.15259407792747
"lemme","28",562,2.75050839485135
"lick","28",496,2.69635638873333
"light","28",1460,3.1646502159343
"like","28",608,2.78461729263288
"lion","28",395,2.59769518592551
"listen","28",460,2.66370092538965
"little","28",1937,3.28735377271475
"long","28",360,2.55750720190566
"look","28",2108,3.32407657973949
"loud","28",550,2.74115159885178
"love","28",1408,3.14891099310936
"lunch","28",515,2.71264970162721
"mad","28",459,2.66275783168157
"make","28",580,2.76417613239033
"man","28",1510,3.17926446433903
"me","28",1237,3.0927206446841
"meat","28",952,2.97909290063833
"medicine","28",1482,3.17114115102838
"meow","28",2204,3.34340859380386
"milk","28",1144,3.05880548667591
"mine","28",1310,3.11760269169008
"mittens","28",435,2.63948648926859
"mommy","28",1174,3.07003786660776
"money","28",1365,3.13545069934551
"monkey","28",1546,3.18949031369937
"moo","28",2271,3.35640832703898
"moon","28",1336,3.12613140726198
"more","28",1319,3.12057393120585
"morning","28",1885,3.27554168840131
"mouse","28",2286,3.35926616460675
"mouth","28",1298,3.11360915107303
"much","28",283,2.45331834004704
"my","28",2165,3.3356584522893
"nap","28",1258,3.10002573010786
"naughty","28",798,2.90254677931399
"new","28",466,2.66931688056611
"nice","28",1218,3.08600370561838
"night","28",1584,3.20002926655377
"no","28",1328,3.12352498094273
"noisy","28",465,2.66838591669
"none","28",1009,3.00432137378264
"noodles","28",1550,3.19061179781361
"nose","28",1536,3.18667386749975
"not","28",2029,3.30749603791321
"now","28",1137,3.05614226205905
"nuts","28",483,2.68484536164441
"of","28",228,2.35983548233989
"off","28",1724,3.23678909940929
"old","28",1107,3.04453976039241
"on","28",2172,3.33705972632052
"open","28",2234,3.34927752746796
"orange","28",994,2.99782308074573
"other","28",1850,3.2674064187529
"ouch","28",1585,3.20030318298158
"our","28",260,2.41664050733828
"out","28",1832,3.26316246496222
"oven","28",530,2.72509452108147
"over","28",536,2.72997428569956
"owie","28",1172,3.06929801211553
"owl","28",2218,3.34615730223201
"paint","28",578,2.76267856372744
"pajamas","28",856,2.9329808219232
"pants","28",1916,3.28262211287806
"paper","28",1214,3.08457627793433
"park","28",830,2.91960102378411
"party","28",920,2.96425963019685
"peas","28",1118,3.04883008652835
"peekaboo","28",664,2.8228216453031
"pen","28",1458,3.16405529189345
"pencil","28",638,2.8055008581584
"penguin","28",1206,3.08170727009735
"penny","28",1512,3.17983892802319
"people","28",1164,3.06632592536204
"person","28",1510,3.17926446433903
"pick","28",462,2.66558099101795
"picnic","28",412,2.6159500516564
"picture","28",1468,3.16702179579026
"pig","28",2190,3.34064237756071
"pillow","28",1416,3.15136985024746
"pizza","28",892,2.95085145888855
"plant","28",1404,3.1476763242411
"plate","28",1330,3.12417805547468
"play","28",1490,3.17347764345299
"please","28",1324,3.12221587827283
"pony","28",2031,3.30792370361188
"pool","28",1983,3.29754166781816
"poor","28",215,2.33445375115093
"potty","28",1224,3.08813608870055
"pound","28",1196,3.07809415040641
"pour","28",478,2.68033551341456
"pretend","28",332,2.52244423350632
"pretty","28",1940,3.28802553538836
"pretzel","28",600,2.77887447200274
"pull","28",1716,3.23477029516092
"puppy","28",1548,3.19005141775921
"purse","28",1428,3.15503222879097
"push","28",1724,3.23678909940929
"put","28",1031,3.01367969729119
"quiet","28",562,2.75050839485135
"radio","28",1150,3.06107532362979
"rain","28",1432,3.15624619039734
"raisin","28",1548,3.19005141775921
"read","28",1640,3.21510858105309
"red","28",2215,3.34556975605639
"refrigerator","28",778,2.89153745767256
"ride","28",1270,3.10414555055401
"rock","28",1064,3.02734960777476
"room","28",657,2.81822589361396
"run","28",937,2.97220283837906
"sad","28",573,2.75891189239797
"same","28",1389,3.14301480025409
"saw","28",388,2.58994960132571
"say","28",707,2.85003325768977
"scared","28",1871,3.27230584440209
"school","28",1346,3.12936759572299
"scissors","28",1198,3.07881918309885
"see","28",1608,3.20655604409903
"seed","28",41,1.6232492903979
"shake","28",499,2.69897000433602
"share","28",566,2.75358305889291
"she","28",392,2.59439255037543
"sheep","28",1014,3.00646604224923
"shh","28",1032,3.01410032151962
"shirt","28",1294,3.11226976841727
"shoe","28",892,2.95085145888855
"shorts","28",1348,3.1300119496719
"shovel","28",1460,3.1646502159343
"show","28",956,2.98091193777684
"sick","28",2029,3.30749603791321
"sing","28",2111,3.32469391386177
"sink","28",1330,3.12417805547468
"sister","28",1018,3.00817418400643
"sit","28",726,2.86153441085904
"skate","28",338,2.53019969820308
"sky","28",1064,3.02734960777476
"sleep","28",2122,3.326949994166
"sleepy","28",1354,3.13193929521042
"slide","28",1340,3.1274287778516
"slow","28",430,2.63447727016073
"smile","28",1032,3.01410032151962
"snow","28",1256,3.09933527768596
"so","28",233,2.36921585741014
"soap","28",488,2.68930885912362
"sock","28",934,2.97081161087252
"soft","28",2140,3.33061666729444
"some","28",1830,3.2626883443017
"spaghetti","28",1102,3.04257551244019
"spill","28",563,2.75127910398334
"splash","28",744,2.87215627274829
"spoon","28",2101,3.32263271169222
"squirrel","28",1402,3.14705767102836
"stairs","28",1456,3.16345955176999
"stand","28",568,2.75511226639507
"star","28",1032,3.01410032151962
"sticky","28",559,2.7481880270062
"stop","28",2083,3.31889771462749
"store","28",1210,3.08314414314305
"story","28",646,2.8109042806687
"stove","28",1340,3.1274287778516
"strawberry","28",635,2.80345711564841
"stroller","28",1560,3.19340290306242
"stuck","28",603,2.78103693862113
"sun","28",1444,3.15986784709257
"sweater","28",1687,3.22737244228964
"sweep","28",1638,3.2145789535705
"swim","28",1849,3.26717172840301
"table","28",2015,3.30449052777349
"take","28",1005,3.00259798071991
"talk","28",595,2.77524625974024
"taste","28",483,2.68484536164441
"teacher","28",974,2.98900461569854
"tear","28",351,2.54654266347813
"that","28",2078,3.31785448933147
"the","28",503,2.70243053644553
"their","28",206,2.31597034545692
"them","28",266,2.42651126136458
"then","28",225,2.3541084391474
"there","28",1968,3.29424571613812
"these","28",408,2.61172330800734
"they","28",284,2.45484486000851
"thirsty","28",1162,3.06557971472845
"this","28",1999,3.30102999566398
"those","28",347,2.54157924394658
"throw","28",2009,3.30319605742049
"tickle","28",2093,3.32097667734282
"tiger","28",1172,3.06929801211553
"time","28",302,2.4814426285023
"tiny","28",334,2.52504480703685
"tired","28",2071,3.3163897510732
"to","28",496,2.69635638873333
"toast","28",1276,3.10619089726342
"today","28",1490,3.17347764345299
"toe","28",1530,3.18497519069826
"tomorrow","28",716,2.8555191556678
"tongue","28",1310,3.11760269169008
"tonight","28",1864,3.27067883614471
"too","28",588,2.7701152947871
"tooth","28",986,2.99431715266964
"touch","28",1034,3.01494034979294
"towel","28",1064,3.02734960777476
"toy","28",2001,3.3014640731433
"train","28",582,2.76566855475901
"trash","28",1462,3.16524432612531
"tray","28",264,2.42324587393681
"tree","28",1160,3.06483221973857
"truck","28",1560,3.19340290306242
"try","28",427,2.63144376901317
"tummy","28",958,2.98181860717066
"turkey","28",1335,3.12580645813953
"turtle","28",1328,3.12352498094273
"type","28",1140,3.05728564441821
"uncle","28",1116,3.04805317311561
"under","28",1769,3.24797326636181
"up","28",1461,3.16494737262184
"us","28",207,2.31806333496276
"vacuum","28",1694,3.2291697025391
"vroom","28",1755,3.24452451157008
"wait","28",1326,3.12287092286444
"wake","28",557,2.74663419893758
"walk","28",1673,3.22375545365724
"wanna","28",1964,3.29336255471145
"was","28",273,2.43775056282039
"wash","28",1860,3.26974637313077
"we","28",340,2.5327543789925
"were","28",187,2.27415784926368
"wet","28",2285,3.35907622605926
"what","28",1775,3.24944296144258
"when","28",1255,3.09898963940118
"where","28",1828,3.26221370547642
"which","28",159,2.20411998265592
"white","28",547,2.73878055848437
"who","28",1672,3.22349594096239
"why","28",1397,3.14550717140966
"will","28",301,2.48000694295715
"window","28",1572,3.19672872262329
"windy","28",488,2.68930885912362
"wipe","28",1728,3.23779499327392
"wish","28",208,2.32014628611105
"with","28",490,2.69108149212297
"wolf","28",453,2.6570558528571
"work","28",1310,3.11760269169008
"would","28",132,2.12385164096709
"write","28",2068,3.31576049066573
"yellow","28",643,2.80888586735981
"yes","28",479,2.68124123737559
"yesterday","28",230,2.36361197989214
"you","28",1999,3.30102999566398
"your","28",1498,3.17580163284828
"yourself","28",169,2.23044892137827
"yucky","28",2162,3.33505651943909
"zipper","28",1216,3.08529057823006
"zoo","28",745,2.87273882747267
"a","29",119,2.07918124604762
"about","29",51,1.7160033436348
"above","29",51,1.7160033436348
"after","29",89,1.95424250943932
"all","29",423,2.62736585659273
"alligator","29",142,2.15533603746506
"am","29",93,1.9731278535997
"an","29",37,1.57978359661681
"and","29",122,2.0899051114394
"animal","29",478,2.68033551341456
"another","29",365,2.56348108539441
"ant","29",139,2.14612803567824
"any","29",87,1.94448267215017
"apple","29",366,2.56466606425209
"are","29",79,1.90308998699194
"arm","29",474,2.67669360962487
"around","29",82,1.91907809237607
"asleep","29",257,2.41161970596323
"at","29",101,2.00860017176192
"aunt","29",318,2.50379068305718
"awake","29",134,2.13033376849501
"away","29",412,2.6159500516564
"baby","29",272,2.43616264704076
"back","29",277,2.44404479591808
"bad","29",389,2.5910646070265
"ball","29",244,2.38916608436453
"balloon","29",358,2.55509444857832
"banana","29",166,2.22271647114758
"bath","29",125,2.10037054511756
"be","29",74,1.8750612633917
"beach","29",246,2.39269695325967
"beads","29",172,2.2380461031288
"bear","29",351,2.54654266347813
"because","29",83,1.92427928606188
"bed","29",509,2.70757017609794
"bee","29",451,2.65513843481138
"before","29",59,1.77815125038364
"behind","29",92,1.96848294855394
"better","29",114,2.06069784035361
"bib","29",144,2.16136800223497
"big","29",460,2.66370092538965
"bird","29",473,2.67577834167409
"bite","29",118,2.07554696139253
"black","29",131,2.12057393120585
"blanket","29",314,2.4983105537896
"block","29",288,2.46089784275655
"blow","29",270,2.43296929087441
"blue","29",344,2.53781909507327
"book","29",352,2.54777470538782
"boots","29",258,2.41329976408125
"bottle","29",350,2.54530711646582
"bowl","29",358,2.55509444857832
"box","29",370,2.56937390961505
"boy","29",84,1.92941892571429
"bread","29",292,2.46686762035411
"break","29",230,2.36361197989214
"breakfast","29",314,2.4983105537896
"bring","29",350,2.54530711646582
"broken","29",338,2.53019969820308
"broom","29",370,2.56937390961505
"brother","29",139,2.14612803567824
"brown","29",111,2.04921802267018
"brush","29",346,2.54032947479087
"bubbles","29",346,2.54032947479087
"bug","29",323,2.51054501020661
"bump","29",188,2.27646180417324
"bunny","29",465,2.66838591669
"bus","29",276,2.44247976906445
"but","29",53,1.73239375982297
"butter","29",264,2.42324587393681
"button","29",149,2.17609125905568
"by","29",88,1.94939000664491
"bye","29",117,2.07188200730613
"cake","29",174,2.24303804868629
"candy","29",372,2.57170883180869
"car","29",298,2.47567118832443
"carrots","29",296,2.47275644931721
"cat","29",515,2.71264970162721
"cereal","29",342,2.53529412004277
"chair","29",132,2.12385164096709
"chase","29",332,2.52244423350632
"cheek","29",286,2.45788189673399
"cheerios","29",246,2.39269695325967
"cheese","29",171,2.23552844690755
"child","29",86,1.93951925261862
"church","29",230,2.36361197989214
"clock","29",314,2.4983105537896
"close","29",216,2.33645973384853
"coat","29",252,2.40312052117582
"cockadoodledoo","29",467,2.67024585307412
"coffee","29",160,2.20682587603185
"cold","29",439,2.64345267648619
"comb","29",475,2.67760695272049
"cookie","29",330,2.51982799377572
"couch","29",491,2.69196510276736
"could","29",52,1.72427586960079
"cover","29",142,2.15533603746506
"cow","29",451,2.65513843481138
"cracker","29",160,2.20682587603185
"crib","29",384,2.5854607295085
"cry","29",216,2.33645973384853
"cup","29",461,2.66464197555613
"cute","29",499,2.69897000433602
"daddy","29",164,2.21748394421391
"dance","29",109,2.04139268515822
"dark","29",233,2.36921585741014
"day","29",161,2.20951501454263
"deer","29",289,2.46239799789896
"diaper","29",350,2.54530711646582
"did","29",98,1.99563519459755
"dig","29",146,2.16731733474818
"dinner","29",250,2.39967372148104
"dirty","29",345,2.53907609879278
"dish","29",354,2.55022835305509
"do","29",142,2.15533603746506
"doctor","29",151,2.18184358794477
"does","29",71,1.85733249643127
"dog","29",369,2.56820172406699
"doll","29",467,2.67024585307412
"donkey","29",428,2.63245729218472
"door","29",288,2.46089784275655
"down","29",450,2.65417654187796
"draw","29",334,2.52504480703685
"drawer","29",226,2.35602585719312
"dress","29",151,2.18184358794477
"drive","29",342,2.53529412004277
"dry","29",226,2.35602585719312
"duck","29",537,2.73078227566639
"each","29",37,1.57978359661681
